Config,r_N,eta,Function,Dimension,Run,Best
rn8_eta0.2,8.0,0.2,F11,30,7,0.0
rn8_eta0.2,8.0,0.2,F11,30,8,0.0
rn8_eta0.2,8.0,0.2,F11,30,9,0.0
rn8_eta0.2,8.0,0.2,F15,10,0,1.6931389102942376
rn8_eta0.2,8.0,0.2,F15,10,1,0.5044549944404935
rn8_eta0.2,8.0,0.2,F15,10,2,0.6412398964175736
rn8_eta0.2,8.0,0.2,F15,10,3,1.383495768489183
rn8_eta0.2,8.0,0.2,F15,10,4,233.62108882079656
rn8_eta0.2,8.0,0.2,F15,10,5,435.00632336439
rn8_eta0.2,8.0,0.2,F15,10,6,1.7062190378437665
rn8_eta0.2,8.0,0.2,F15,10,7,0.2412260159469497
rn8_eta0.2,8.0,0.2,F15,10,8,0.6590214078014469
rn8_eta0.2,8.0,0.2,F15,10,9,434.6160848443524
rn8_eta0.2,8.0,0.2,F15,30,0,3.5535837892964537
rn8_eta0.2,8.0,0.2,F15,30,1,3.0114579916696584
rn8_eta0.2,8.0,0.2,F15,30,2,6.656811535864108
rn8_eta0.2,8.0,0.2,F15,30,3,220.21182664359776
rn8_eta0.2,8.0,0.2,F15,30,4,3.489617662709179
rn8_eta0.2,8.0,0.2,F15,30,5,3.324037820939566
rn8_eta0.2,8.0,0.2,F15,30,6,3.5184569835234925
rn8_eta0.2,8.0,0.2,F15,30,7,3.188925375553936
rn8_eta0.2,8.0,0.2,F15,30,8,3.365220986710256
rn8_eta0.2,8.0,0.2,F15,30,9,2.6664074266764146
rn8_eta0.4,8.0,0.4,F1,10,0,0.0
rn8_eta0.4,8.0,0.4,F1,10,1,0.0
rn8_eta0.4,8.0,0.4,F1,10,2,0.0
rn8_eta0.4,8.0,0.4,F1,10,3,0.0
rn8_eta0.4,8.0,0.4,F1,10,4,0.0
rn8_eta0.4,8.0,0.4,F1,10,5,0.0
rn8_eta0.4,8.0,0.4,F1,10,6,0.0
rn8_eta0.4,8.0,0.4,F1,10,7,0.0
rn8_eta0.4,8.0,0.4,F1,10,8,0.0
rn8_eta0.4,8.0,0.4,F1,10,9,0.0
rn8_eta0.4,8.0,0.4,F1,30,0,0.0
rn8_eta0.4,8.0,0.4,F1,30,1,0.0
rn8_eta0.4,8.0,0.4,F1,30,2,0.0
rn8_eta0.4,8.0,0.4,F1,30,3,0.0
rn8_eta0.4,8.0,0.4,F1,30,4,0.0
rn8_eta0.4,8.0,0.4,F1,30,5,0.0
rn8_eta0.4,8.0,0.4,F1,30,6,0.0
rn8_eta0.4,8.0,0.4,F1,30,7,0.0
rn8_eta0.4,8.0,0.4,F1,30,8,0.0
rn8_eta0.4,8.0,0.4,F1,30,9,0.0
rn8_eta0.4,8.0,0.4,F3,10,0,3.986579112347158
rn8_eta0.4,8.0,0.4,F3,10,1,3.986579112347158
rn8_eta0.4,8.0,0.4,F3,10,2,3.986579112347158
rn8_eta0.4,8.0,0.4,F3,10,3,3.986579112347158
rn8_eta0.4,8.0,0.4,F3,10,4,0.0
rn8_eta0.4,8.0,0.4,F3,10,5,3.986579112347158
rn8_eta0.4,8.0,0.4,F3,10,6,0.0
rn8_eta0.4,8.0,0.4,F3,10,7,3.986579112347158
rn8_eta0.4,8.0,0.4,F3,10,8,0.0
rn8_eta0.4,8.0,0.4,F3,10,9,3.986579112347158
rn8_eta0.4,8.0,0.4,F3,30,0,31.810711664704968
rn8_eta0.4,8.0,0.4,F3,30,1,31.810711664704968
rn8_eta0.4,8.0,0.4,F3,30,2,31.810711664704968
rn8_eta0.4,8.0,0.4,F3,30,3,31.810711664704968
rn8_eta0.4,8.0,0.4,F3,30,4,31.810711664704968
rn8_eta0.4,8.0,0.4,F3,30,5,31.810711664704968
rn8_eta0.4,8.0,0.4,F3,30,6,31.810711664704968
rn8_eta0.4,8.0,0.4,F3,30,7,31.810711664704968
rn8_eta0.4,8.0,0.4,F3,30,8,31.810711664704968
rn8_eta0.4,8.0,0.4,F3,30,9,31.810711664704968
rn8_eta0.4,8.0,0.4,F4,10,0,0.9949590570932968
rn8_eta0.4,8.0,0.4,F4,10,1,1.9899181141865936
rn8_eta0.4,8.0,0.4,F4,10,2,3.979836228373188
rn8_eta0.4,8.0,0.4,F4,10,3,2.9848771712798907
rn8_eta0.4,8.0,0.4,F4,10,4,1.9899211574149265
rn8_eta0.4,8.0,0.4,F4,10,5,0.9949590570932968
rn8_eta0.4,8.0,0.4,F4,10,6,3.979836274524871
rn8_eta0.4,8.0,0.4,F4,10,7,1.9899181141865936
rn8_eta0.4,8.0,0.4,F4,10,8,1.9899181141865936
rn8_eta0.4,8.0,0.4,F4,10,9,1.9899181141865936
rn8_eta0.4,8.0,0.4,F4,30,0,5.969754342725196
rn8_eta0.4,8.0,0.4,F4,30,1,5.96975434287566
rn8_eta0.4,8.0,0.4,F4,30,2,5.969754353398628
rn8_eta0.4,8.0,0.4,F4,30,3,9.949590585513818
rn8_eta0.4,8.0,0.4,F4,30,4,10.954247301756652
rn8_eta0.4,8.0,0.4,F4,30,5,7.959674375009854
rn8_eta0.4,8.0,0.4,F4,30,6,7.959712691727304
rn8_eta0.4,8.0,0.4,F4,30,7,9.949590599275268
rn8_eta0.4,8.0,0.4,F4,30,8,8.954632461813219
rn8_eta0.4,8.0,0.4,F4,30,9,10.944549632488588
rn8_eta0.4,8.0,0.4,F5,10,0,0.0
rn8_eta0.4,8.0,0.4,F5,10,1,0.0
rn8_eta0.4,8.0,0.4,F5,10,2,0.0
rn8_eta0.4,8.0,0.4,F5,10,3,0.0
rn8_eta0.4,8.0,0.4,F5,10,4,0.0
rn8_eta0.4,8.0,0.4,F5,10,5,0.0
rn8_eta0.4,8.0,0.4,F5,10,6,0.0
rn8_eta0.4,8.0,0.4,F5,10,7,0.0
rn8_eta0.4,8.0,0.4,F5,10,8,0.0
rn8_eta0.4,8.0,0.4,F5,10,9,0.0
rn8_eta0.4,8.0,0.4,F5,30,0,0.0
rn8_eta0.4,8.0,0.4,F5,30,1,6.814263997512171e-08
rn8_eta0.4,8.0,0.4,F5,30,2,0.0
rn8_eta0.4,8.0,0.4,F5,30,3,0.0
rn8_eta0.4,8.0,0.4,F5,30,4,0.0
rn8_eta0.4,8.0,0.4,F5,30,5,0.0
rn8_eta0.4,8.0,0.4,F5,30,6,1.8722062122833453e-08
rn8_eta0.4,8.0,0.4,F5,30,7,0.0
rn8_eta0.4,8.0,0.4,F5,30,8,0.0
rn8_eta0.4,8.0,0.4,F5,30,9,0.0
rn8_eta0.4,8.0,0.4,F6,10,0,14.06920521667712
rn8_eta0.4,8.0,0.4,F6,10,1,11.85684300018454
rn8_eta0.4,8.0,0.4,F6,10,2,12.635065982637116
rn8_eta0.4,8.0,0.4,F6,10,3,11.529121766745789
rn8_eta0.4,8.0,0.4,F6,10,4,13.57714958286681
rn8_eta0.4,8.0,0.4,F6,10,5,13.904911216703908
rn8_eta0.4,8.0,0.4,F6,10,6,14.396452445813338
rn8_eta0.4,8.0,0.4,F6,10,7,11.20140053542218
rn8_eta0.4,8.0,0.4,F6,10,8,13.12664782962247
rn8_eta0.4,8.0,0.4,F6,10,9,12.635310489526203
rn8_eta0.4,8.0,0.4,F6,30,0,38.28604195370178
rn8_eta0.4,8.0,0.4,F6,30,1,38.28604194069226
rn8_eta0.4,8.0,0.4,F6,30,2,39.94248298778496
rn8_eta0.4,8.0,0.4,F6,30,3,37.396063618058406
rn8_eta0.4,8.0,0.4,F6,30,4,40.87373776371771
rn8_eta0.4,8.0,0.4,F6,30,5,43.29653423059358
rn8_eta0.4,8.0,0.4,F6,30,6,39.1664869991572
rn8_eta0.4,8.0,0.4,F6,30,7,39.94248280839315
rn8_eta0.4,8.0,0.4,F6,30,8,42.44774740533149
rn8_eta0.4,8.0,0.4,F6,30,9,39.13487407849789
rn8_eta0.4,8.0,0.4,F7,10,0,4.0
rn8_eta0.4,8.0,0.4,F7,10,1,8.0
rn8_eta0.4,8.0,0.4,F7,10,2,8.000003673957394
rn8_eta0.4,8.0,0.4,F7,10,3,8.0
rn8_eta0.4,8.0,0.4,F7,10,4,6.0
rn8_eta0.4,8.0,0.4,F7,10,5,8.000034155602862
rn8_eta0.4,8.0,0.4,F7,10,6,2.0000014291475736
rn8_eta0.4,8.0,0.4,F7,10,7,8.00002778691453
rn8_eta0.4,8.0,0.4,F7,10,8,6.000000127826979
rn8_eta0.4,8.0,0.4,F7,10,9,8.000000657770215
rn8_eta0.4,8.0,0.4,F7,30,0,24.000073660516136
rn8_eta0.4,8.0,0.4,F7,30,1,36.00039947665891
rn8_eta0.4,8.0,0.4,F7,30,2,22.00000258611749
rn8_eta0.4,8.0,0.4,F7,30,3,32.000000000000114
rn8_eta0.4,8.0,0.4,F7,30,4,34.00001564468482
rn8_eta0.4,8.0,0.4,F7,30,5,40.00055409825461
rn8_eta0.4,8.0,0.4,F7,30,6,44.00000000485136
rn8_eta0.4,8.0,0.4,F7,30,7,40.00005414054192
rn8_eta0.4,8.0,0.4,F7,30,8,32.00324546289153
rn8_eta0.4,8.0,0.4,F7,30,9,26.00018093123151
rn8_eta0.4,8.0,0.4,F9,10,0,3.68095908732812
rn8_eta0.4,8.0,0.4,F9,10,1,28.548850134568056
rn8_eta0.4,8.0,0.4,F9,10,2,3.5548663143508747
rn8_eta0.4,8.0,0.4,F9,10,3,10.307430701060184
rn8_eta0.4,8.0,0.4,F9,10,4,10.18242762203772
rn8_eta0.4,8.0,0.4,F9,10,5,3.664778451847269
rn8_eta0.4,8.0,0.4,F9,10,6,6.959133232956447
rn8_eta0.4,8.0,0.4,F9,10,7,130.19504100349832
rn8_eta0.4,8.0,0.4,F9,10,8,3.7482755692126375
rn8_eta0.4,8.0,0.4,F9,10,9,18.53453767256724
rn8_eta0.4,8.0,0.4,F9,30,0,1235.7680639808004
rn8_eta0.4,8.0,0.4,F9,30,1,1141.171938218631
rn8_eta0.4,8.0,0.4,F9,30,2,1165.475139218206
rn8_eta0.4,8.0,0.4,F9,30,3,1049.7939993589316
rn8_eta0.4,8.0,0.4,F9,30,4,892.4773945823672
rn8_eta0.4,8.0,0.4,F9,30,5,966.5616832770502
rn8_eta0.4,8.0,0.4,F9,30,6,922.630833454912
rn8_eta0.4,8.0,0.4,F9,30,7,1102.172615892603
rn8_eta0.4,8.0,0.4,F9,30,8,589.225493985683
rn8_eta0.4,8.0,0.4,F9,30,9,804.4599545654928
rn8_eta0.4,8.0,0.4,F10,10,0,3.701428610430071
rn8_eta0.4,8.0,0.4,F10,10,1,0.0
rn8_eta0.4,8.0,0.4,F10,10,2,3.701428610430071
rn8_eta0.4,8.0,0.4,F10,10,3,0.0
rn8_eta0.4,8.0,0.4,F10,10,4,0.0
rn8_eta0.4,8.0,0.4,F10,10,5,0.0
rn8_eta0.4,8.0,0.4,F10,10,6,0.0
rn8_eta0.4,8.0,0.4,F10,10,7,0.0
rn8_eta0.4,8.0,0.4,F10,10,8,0.0
rn8_eta0.4,8.0,0.4,F10,10,9,0.0
rn8_eta0.4,8.0,0.4,F10,30,0,12.46680830559717
rn8_eta0.4,8.0,0.4,F10,30,1,2.0100924366843174
rn8_eta0.4,8.0,0.4,F10,30,2,1.5348063224543012
rn8_eta0.4,8.0,0.4,F10,30,3,11.035409037457612
rn8_eta0.4,8.0,0.4,F10,30,4,13.999476533168604
rn8_eta0.4,8.0,0.4,F10,30,5,2.877752947926524
rn8_eta0.4,8.0,0.4,F10,30,6,10.610325588198862
rn8_eta0.4,8.0,0.4,F10,30,7,11.262512711207137
rn8_eta0.4,8.0,0.4,F10,30,8,4.169689944155152
rn8_eta0.4,8.0,0.4,F10,30,9,12.698273170365042
rn8_eta0.4,8.0,0.4,F11,10,0,0.2081429846455194
rn8_eta0.4,8.0,0.4,F11,10,1,0.2081429846455194
rn8_eta0.4,8.0,0.4,F11,10,2,217.1396693905731
rn8_eta0.4,8.0,0.4,F11,10,3,275.9318487675428
rn8_eta0.4,8.0,0.4,F11,10,4,0.2081429846455194
rn8_eta0.4,8.0,0.4,F11,10,5,217.1396693905731
rn8_eta0.4,8.0,0.4,F11,10,6,0.2081429846455194
rn8_eta0.4,8.0,0.4,F11,10,7,0.2081429846455194
rn8_eta0.4,8.0,0.4,F11,10,8,217.3478123752184
rn8_eta0.4,8.0,0.4,F11,10,9,0.0
rn8_eta0.4,8.0,0.4,F11,30,0,71.10935415724475
rn8_eta0.4,8.0,0.4,F11,30,1,0.0
rn8_eta0.4,8.0,0.4,F11,30,2,0.0
rn8_eta0.4,8.0,0.4,F11,30,3,0.0
rn8_eta0.4,8.0,0.4,F11,30,4,0.0
rn8_eta0.4,8.0,0.4,F11,30,5,30.510836666057457
rn8_eta0.4,8.0,0.4,F11,30,6,0.0693932123849663
rn8_eta0.4,8.0,0.4,F11,30,7,0.0
rn8_eta0.4,8.0,0.4,F11,30,8,0.0693932123849663
rn8_eta0.4,8.0,0.4,F11,30,9,0.0
rn8_eta0.4,8.0,0.4,F15,10,0,434.553631031589
rn8_eta0.4,8.0,0.4,F15,10,1,0.5508326128835961
rn8_eta0.4,8.0,0.4,F15,10,2,435.4421064623839
rn8_eta0.4,8.0,0.4,F15,10,3,435.5593893308883
rn8_eta0.4,8.0,0.4,F15,10,4,434.9689753821349
rn8_eta0.4,8.0,0.4,F15,10,5,233.05790114210367
rn8_eta0.4,8.0,0.4,F15,10,6,1.483005894595408
rn8_eta0.4,8.0,0.4,F15,10,7,0.7261908368109289
rn8_eta0.4,8.0,0.4,F15,10,8,1.2471352685647616
rn8_eta0.4,8.0,0.4,F15,10,9,0.904465956346712
rn8_eta0.4,8.0,0.4,F15,30,0,222.57565887700756
rn8_eta0.4,8.0,0.4,F15,30,1,3.519554256018182
rn8_eta0.4,8.0,0.4,F15,30,2,220.2428647881818
rn8_eta0.4,8.0,0.4,F15,30,3,3.562145638617949
rn8_eta0.4,8.0,0.4,F15,30,4,220.66151268732236
rn8_eta0.4,8.0,0.4,F15,30,5,3.119322048127515
rn8_eta0.4,8.0,0.4,F15,30,6,3.574950985301257
rn8_eta0.4,8.0,0.4,F15,30,7,220.80480879612173
rn8_eta0.4,8.0,0.4,F15,30,8,3.248740123147627
rn8_eta0.4,8.0,0.4,F15,30,9,3.4040209483594026
